Italy.Root.Sw.Sw11.3.ITS1	Italy.Soil.It.Sw11.3.ITS1	Italy.Root.Sw.Sw43.2.ITS1	Italy.Soil.It.Sw11.2.ITS1	Italy.Soil.Sw.It41.3.ITS1	Italy.Soil.It.Sw7.3.ITS1	Italy.Soil.It.It24.3.ITS1	Italy.Root.Sw.It32.2.ITS1	Italy.Soil.Sw.It32.1.ITS1	Italy.Soil.Sw.Sw47.2.ITS1	Italy.Soil.Sw.It15.2.ITS1	Italy.Soil.It.It15.3.ITS1	Italy.Root.Sw.Sw47.3.ITS1	Italy.Soil.Sw.It24.3.ITS1	Italy.Soil.It.It41.3.ITS1	Italy.Root.Sw.It24.1.ITS1	Italy.Soil.Sw.It15.1.ITS1	Italy.Root.Sw.Sw7.1.ITS1	Italy.Soil.It.It32.2.ITS1	Italy.Root.Sw.Sw11.1.ITS1	Italy.Soil.It.It32.3.ITS1	Italy.Soil.It.It41.1.ITS1	Italy.Soil.It.Sw11.1.ITS1	Italy.Soil.It.It24.2.ITS1	Italy.Soil.Sw.Sw7.2.ITS1	Italy.Soil.It.Sw43.2.ITS1	Italy.Root.Sw.Sw47.2.ITS1	Italy.Root.Sw.It24.3.ITS1	Italy.Root.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw7.1.ITS1	Italy.Soil.Sw.It15.3.ITS1	Italy.Root.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw47.1.ITS1	Italy.Root.Sw.It41.3.ITS1	Italy.Root.Sw.Sw43.3.ITS1	Italy.Soil.Sw.Sw43.3.ITS1	Italy.Root.Sw.It32.3.ITS1	Italy.Soil.Sw.Sw11.1.ITS1	Italy.Root.Sw.It41.2.ITS1	Italy.Root.Sw.Sw43.1.ITS1	Italy.Soil.It.Sw43.3.ITS1	Italy.Soil.It.It15.2.ITS1	Italy.Soil.It.Sw47.2.ITS1	Italy.Soil.Sw.It32.3.ITS1	Italy.Soil.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw43.1.ITS1	Italy.Soil.Sw.Sw11.3.ITS1	Italy.Root.Sw.It41.1.ITS1	Italy.Soil.It.Sw43.1.ITS1	Italy.Soil.Sw.Sw43.2.ITS1	Italy.Soil.Sw.It32.2.ITS1	Italy.Soil.It.It41.2.ITS1	Italy.Root.Sw.It15.1.ITS1	Italy.Soil.It.Sw47.3.ITS1	Italy.Soil.Sw.Sw11.2.ITS1	Italy.Soil.Sw.It24.1.ITS1	Italy.Soil.Sw.Sw7.3.ITS1	Italy.Soil.Sw.Sw47.3.ITS1	Italy.Root.Sw.It15.2.ITS1	Italy.Root.Sw.Sw7.2.ITS1	Italy.Root.Sw.It15.3.ITS1	Italy.Soil.Sw.Sw7.1.ITS1	Italy.Soil.It.Sw7.2.ITS1	Italy.Soil.Sw.It41.2.ITS1	Italy.Soil.Sw.It41.1.ITS1	Italy.Root.Sw.Sw7.3.ITS1	Italy.Soil.It.It24.1.ITS1	Italy.Soil.It.It15.1.ITS1	Italy.Soil.It.It32.1.ITS1	Italy.Root.Sw.Sw11.2.ITS1	Italy.Root.Sw.It32.1.ITS1	Italy.Root.It.Sw7.1.ITS1	Sweden.Root.Sw.Sw.6.ITS1	Italy.Root.It.It32.2.ITS1	Sweden.Soil.Sw.Sw.2.ITS1	Sweden.Root.Sw.Sw.2.ITS1	Italy.Soil.Unplanted.Ita.1.ITS1	Sweden.Root.Sw.Sw.1.ITS1	Sweden.DP.Soil.Sw.Sw.3.ITS1	Sweden.Root.Sw.Sw.3.ITS1	Italy.Root.It.It41.1.ITS1	Sweden.Root.Sw.Sw.4.ITS1	Italy.Root.It.Sw7.2.ITS1	Sweden.Soil.Unplanted.Sw.3.ITS1	Italy.Root.It.It24.3.ITS1	Sweden.DP.Soil.Sw.It.3.ITS1	Italy.Soil.Unplanted.Ita.2.ITS1	Sweden.Soil.Sw.Sw.5.ITS1	Italy.Root.It.Sw7.3.ITS1	Sweden.Soil.Sw.Sw.1.ITS1	Italy.Root.It.Sw43.2.ITS1	Italy.Root.It.It15.1.ITS1	Italy.Root.It.It15.2.ITS1	Italy.Root.It.It41.3.ITS1	Sweden.DP.Soil.Sw.Sw.1.ITS1	Sweden.Soil.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.2.ITS1	Sweden.Soil.It.Sw.1.ITS1	Italy.Root.It.Sw43.1.ITS1	Sweden.Root.Sw.Sw.5.ITS1	Sweden.DP.Soil.It.Sw.1.ITS1	Sweden.Root.It.Sw.1.ITS1	Sweden.Root.It.Sw.4.ITS1	Italy.Soil.Unplanted.Swe2.ITS1	Sweden.Soil.Unplanted.It.1.ITS1	Italy.Root.It.Sw47.2.ITS1	Italy.Root.It.Sw43.3.ITS1	Italy.Root.It.It41.2.ITS1	Sweden.DP.Soil.Sw.It.1.ITS1	Italy.Root.It.Sw11.1.ITS1	Sweden.Soil.Sw.Sw.4.ITS1	Sweden.Soil.It.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.2.ITS1	Italy.Root.It.Sw11.2.ITS1	Italy.Soil.Unplanted.Swe1.ITS1	Sweden.Root.It.Sw.3.ITS1	Italy.Root.It.Sw11.3.ITS1	Sweden.Soil.Sw.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.1.ITS1	Italy.Soil.Unplanted.Swe3.ITS1	Sweden.Root.It.Sw.6.ITS1	Italy.Root.It.It24.2.ITS1	Italy.Root.It.Sw47.1.ITS1	Italy.Root.It.Sw47.3.ITS1	Sweden.Soil.It.Sw.5.ITS1	Sweden.DP.Soil.It.It.3.ITS1	Italy.Root.It.It24.1.ITS1	Sweden.Soil.Sw.Sw.3.ITS1	Sweden.DP.Soil.Sw.It.2.ITS1	Sweden.DP.Soil.It.Sw.3.ITS1	Italy.Root.It.It32.1.ITS1	Sweden.DP.Soil.Sw.Sw.2.ITS1	Sweden.Root.It.Sw.5.ITS1	Sweden.Soil.It.Sw.3.ITS1	Sweden.DP.Soil.It.It.2.ITS1	Sweden.Root.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.3.ITS1	Italy.Root.It.It32.3.ITS1	Sweden.DP.Soil.It.It.1.ITS1	Italy.Root.It.It15.3.ITS1	Sweden.DP.Soil.It.Sw.2.ITS1	Sweden.Soil.It.Sw.4.ITS1	Italy.Soil.Unplanted.Ita.3.ITS1
OTU_404	5	1	0	0	3	6	1	2	6	416	132	0	0	0	0	0	73	0	0	0	0	0	0	0	21	0	0	0	52	0	1	0	8	0	0	0	12	0	7	3	6	0	1	0	2	7	21	42	1	0	1	14	0	10	0	15	0	17	3	9	3	0	3	0	9	3	1	0	0	0	0	0	0	17	0	7	3	0	41	1	0	0	4	0	0	0	43	0	9	0	30	0	0	0	0	68	12	0	99	1	0	3	0	0	0	2	0	0	0	1	0	15	0	4	0	4	6	0	32	1	1	0	0	0	0	8	15	0	8	3	1	0	6	0	23	1	0	0	0	0	0	0	2	0
OTU_103	2	0	0	0	6	5	2941	1	3	1	1	2	22	17	2	108	87	0	16	0	2	8	1	343	12	1	4	5	0	6	0	0	81	1	1	1	32	0	323	7	0	0	21	0	0	0	2	14	41	15	4	15	279	6	0	1	1	8	78	0	4	0	13	0	16	85	0	45	2	39	0	0	0	0	25	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	185	0	0	1	0	0	0	0	0	0	0	0	2	0	2	6	0	0	0	22	0	0	0	0	0	0	2	0	0	0	10	0	22	0	0	0
OTU_178	9	30	11	1	22	12	267	0	40	2	13	30	24	29	9	32	163	5	0	15	19	4	4	1	35	0	12	2	9	5	23	8	37	8	2	18	219	42	39	0	5	186	9	6	75	52	209	5	9	3	31	8	2	3	3	17	5	21	116	7	85	2	16	1	3	5	0	12	1	1	0	0	0	1	0	27	9	6	0	4	2	0	2	5	2	0	2	1	33	2	4	0	0	0	0	9	24	0	16	0	7	4	0	1	109	2	0	1	0	0	0	17	25	2	2	6	3	0	142	6	13	0	0	2	1	30	0	0	20	5	0	0	6	0	11	4	2	0	47	0	3	3	15	0
OTU_392	0	0	6	5	0	8	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	573	0	0	0	0	0	1	0	0	1	0	4	3	0	0	0	4	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_256	11	160	8	63	19	67	207	1	11	18	73	66	0	16	14	11	96	16	13	50	31	120	74	31	36	83	61	0	2	3	10	0	30	73	0	0	21	7	16	1	0	426	158	40	15	6	10	18	3	11	26	28	22	2	44	29	13	11	4	0	22	0	6	4	8	1	0	22	8	36	0	0	0	0	4	0	0	16	0	0	0	6	0	0	0	1	0	23	0	4	0	0	0	0	2	0	20	0	0	12	0	2	2	0	29	0	0	1	5	0	3	0	0	0	20	18	0	3	0	0	18	0	5	1	7	8	0	14	0	0	0	0	0	0	0	0	0	0	94	0	2	0	0	24
OTU_524	5	27	0	16	5	8	6	0	11	2	11	60	0	7	3	0	41	6	0	15	4	8	14	2	7	17	3	0	2	4	6	0	9	2	0	2	5	3	11	0	0	20	9	3	15	3	7	6	0	6	16	5	6	0	3	7	1	4	4	0	1	0	5	2	6	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	1	0	0	0	0	3	0	1	0	0	35	0	0	0	0	0	0	0	0	0	0	128	0	1	0	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	6
OTU_1158	0	5	1	4	0	3	0	0	0	5	4	2	0	1	1	0	85	0	1	0	1	3	271	2	4	1	0	0	171	0	7	0	0	0	0	0	0	0	1	0	0	0	49	4	8	0	2	0	0	3	0	0	0	68	1	0	0	0	0	0	0	0	1	13	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	26	0	0	0	4	0	0	0	0	0	0	0	2	698	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_80	24	919	48	59	29	167	157	5	36	93	88	491	44	79	158	10	481	24	36	6	103	130	200	69	62	18	37	2	39	104	87	24	80	42	3	20	59	4	212	14	15	438	93	13	11	93	177	79	35	33	54	37	37	26	135	94	7	340	43	13	47	0	31	94	48	24	6	36	15	32	0	0	87	0	73	9	5	10	1	0	0	5	3	18	0	15	1	21	14	16	7	0	17	4	2	1	169	0	65	17	0	26	5	4	77	8	6	11	27	3	49	57	19	0	22	25	392	10	99	0	61	27	9	21	63	20	21	18	5	0	0	4	0	0	52	11	8	1	217	5	47	4	21	6
OTU_38	3447	0	0	0	12	1	0	109	5	3	62	0	379	12	0	71	96	37	0	0	0	0	7	0	10	0	1030	80	659	0	6	66	11	0	3	135	12	175	3	6	0	0	0	1	20	13	15	50	187	1	739	22	1	212	0	21	6	17	19	446	1461	108	3	0	31	7	79	0	0	0	0	0	0	1539	0	79	2547	1	486	47	784	0	2694	0	11	0	222	0	31	0	60	0	0	0	2	46	0	1	0	0	1442	10	1	65	24	0	0	0	0	13	0	127	11	3	0	32	3	0	80	3	17	1	0	1034	0	0	0	0	495	70	0	0	19	0	28	0	0	0	0	0	0	0	17	0
OTU_207	10	115	34	232	1	87	23	3	4	23	40	162	4	5	61	0	433	11	11	0	28	61	106	33	15	286	1	0	0	92	11	0	12	37	0	0	0	0	5	2	0	77	112	44	21	3	41	10	0	52	11	34	12	10	47	5	5	3	8	0	0	0	0	14	26	3	1	31	14	24	0	0	18	0	7	0	0	13	0	0	0	5	0	7	1	4	0	6	2	3	0	0	9	5	4	0	0	19	32	161	0	6	0	4	0	31	9	0	20	0	0	0	2	2	19	0	6	5	0	0	0	0	3	2	6	9	1	1	0	0	9	20	0	0	49	3	1	12	5	0	3	0	6	5
OTU_62	0	59	0	60	32	24	1106	61	9	31	842	66	10	5	61	42	86	17	35	57	20	36	147	82	77	574	13	0	0	98	36	16	151	13	6	0	9	0	17	14	0	24	146	20	0	223	6	3	4	55	19	66	327	1279	305	5	1	1	19	30	197	0	530	21	66	16	0	61	151	3	0	0	12	0	5	0	0	0	0	0	0	0	1	28	1	0	0	0	0	0	0	36	2918	0	4	0	0	0	0	46	0	1	1	3	8	0	0	1	46	1	3	0	0	0	2	17	0	6	0	0	2	0	56	11	454	0	0	3	0	0	0	1	0	0	0	0	0	0	183	0	112	0	0	20
OTU_413	0	0	0	0	1	0	0	0	0	1	29	0	0	1	0	0	8	0	0	0	0	0	0	0	1	0	0	0	24	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	3	1	0	0	0	0	0	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	5	0	71	71	0	8	17	25	0	22	0	7	0	44	0	15	0	17	0	0	0	0	31	0	0	0	0	26	1	0	0	0	0	0	0	0	18	0	42	0	58	0	5	0	0	51	0	5	0	0	0	0	0	0	0	23	103	0	0	25	0	1	0	0	0	0	0	0	0	0	0
OTU_229	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1577	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_60	13	91	42	93	57	16	369	20	54	19	34	568	7	4	48	2	3483	0	4	0	24	24	1359	55	8	177	0	0	10	22	1388	6	13	130	827	7	47	6	69	0	3	62	56	164	20	50	39	10	0	24	64	14	20	86	36	56	2	13	12	0	15	1	0	14	3	6	0	40	10	35	0	0	0	0	5	0	0	78	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	1	0	3	0	1	5	0	4	0	0	7	12	0	7	2	0	0	0	0	0	3	41	0	17	0	0	2	0	0	87	0	3	0	4	0	0	5	0	0	0	3	2	0	6	533	0	74	0	2	0
OTU_78	0	0	0	0	37	0	0	0	17	22	106	0	0	153	0	0	387	0	0	0	0	1	0	0	31	0	7	0	0	0	16	0	48	0	0	0	74	0	37	0	0	0	0	0	47	62	37	59	0	0	49	16	0	0	0	71	25	20	16	0	0	0	13	1	23	34	0	0	0	0	0	0	0	5	0	348	22	0	10	467	12	0	25	0	68	0	888	0	400	0	915	0	0	0	0	679	2	4	23	0	19	23	0	0	119	20	0	0	0	972	0	637	5	95	0	195	0	0	581	39	128	0	0	0	0	2	0	0	395	392	0	0	487	0	14	11	0	1	0	1	0	0	1	0
OTU_339	0	0	0	33	0	18	11	0	0	0	1	17	0	0	5	0	0	0	0	0	8	0	0	5	0	14	0	0	0	3	9	0	0	1	0	0	0	0	0	0	0	17	0	22	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_382	0	4	0	0	6	9	0	0	2	5	25	0	0	10	0	0	110	0	0	0	0	0	0	1	1	1	0	0	0	0	4	0	9	0	0	2	4	15	7	0	0	1	1	0	7	3	2	6	0	0	11	2	0	0	0	23	9	7	7	0	0	0	7	0	7	5	0	2	1	5	0	0	0	14	0	27	12	0	3	31	24	0	4	0	6	0	57	0	46	0	45	0	0	2	0	59	1	2	19	1	22	2	0	0	7	4	0	0	0	62	0	51	2	14	0	16	0	0	43	5	5	0	0	0	0	0	0	0	34	31	0	0	29	0	4	4	0	1	0	0	0	0	2	0
OTU_225	0	0	0	3	0	5	0	0	0	0	0	2	0	0	0	0	1	3	1	0	0	30	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	1541	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226	9	29	19	42	3	61	8	1	87	188	33	9	31	2	5	5	28	183	6	3	10	20	27	5	6	84	11	5	19	9	100	26	66	49	1	2	12	3	29	1	0	8	26	244	8	42	30	8	1	2	25	5	10	1	15	53	0	18	2	5	18	0	5	10	8	14	0	19	19	8	0	0	1	0	1	0	0	1	17	0	10	0	0	4	3	0	0	9	1	2	11	4	0	0	0	30	21	7	141	2	0	15	0	3	17	40	0	6	5	16	0	3	6	3	10	91	6	1	3	0	11	2	5	2	3	11	10	1	32	0	0	1	9	0	8	5	19	6	1	5	2	0	10	1
OTU_680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	269	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_157	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	2657	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	69	0	0	0	0	0	0	0	0	0	0	0
OTU_511	0	11	0	2	0	7	2	0	1	1	4	4	83	0	1	0	0	0	0	0	1	13	0	0	1	11	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	5	7	0	1	0	0	0	0	3	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	2	0	333	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_90	0	12	0	0	4	19	0	17	7	6	52	5	0	0	15	1	17	0	0	0	0	2	45	3	3	16	27	0	0	4	1	1	25	112	0	1	11	0	127	0	260	0	3	16	13	0	4762	0	0	0	19	27	25	1	5	14	0	3	6	0	1	0	0	2	1	3	0	3	4	0	0	0	0	1	0	0	0	3	0	23	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	7	0	0	1	0	18	0	0	0	0	6	0	1	0	0	0	0	0	0	1	1	3	13	0	0	131	0	0	0	0	0	0	0	0	0	0	0	12	0	9	8	0	1	0	0	0
OTU_202	0	0	0	11	22	0	9	4	148	0	11	2	3	36	56	5	26	0	6	10	273	5	1	136	13	3	0	3	0	11	2	0	0	5	4	0	7	1	372	32	0	0	49	0	0	5	6	9	0	7	0	26	198	0	0	4	0	14	27	0	1	0	53	5	55	1	0	1	30	0	0	0	0	0	5	0	0	0	0	0	0	1	0	5	0	4	0	0	0	0	0	4	4	0	7	0	0	0	0	5	0	0	0	0	2	0	0	0	109	0	0	0	0	0	89	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
OTU_4998	1	51	0	18	6	11	18	21	0	0	0	470	0	0	9	3	26	0	26	0	54	10	27	6	0	24	0	5	0	4	3	1	1	5	0	1	0	8	0	0	0	38	33	11	1	0	0	0	0	303	0	1	104	4	7	0	0	0	0	0	0	0	0	2	1	0	0	60	1	1	0	0	3	0	0	0	0	83	0	3	0	0	0	0	0	7	0	0	2	0	0	0	0	0	4	0	42	14	101	4	0	21	100	3	0	28	0	0	192	0	0	0	6	0	0	0	50	0	0	0	8	33	1	11	212	126	14	0	0	0	194	0	0	127	72	54	13	24	0	6	18	122	55	0
OTU_113	13	147	0	1	35	188	1	1078	17	11	65	7	0	77	0	5	177	8	0	0	0	12	13	3	92	23	81	0	428	0	95	2	42	0	132	507	160	168	5	379	29	5	8	1	60	174	80	21	1	1	1	30	0	45	0	266	6	28	293	21	3	31	129	1	29	24	16	12	3	50	0	0	0	129	2	80	452	1	635	33	846	0	20	0	29	0	30	4	26	22	83	0	0	8	0	314	0	0	1	8	150	0	8	1	10	0	0	0	0	71	3	47	0	5	0	6	0	1	70	47	21	7	4	0	1	0	0	0	917	416	2	0	9	1	181	2	0	2	0	0	7	2	2	1
OTU_128	0	16	0	0	68	16	2	0	5	136	9	24	0	1	3	0	0	0	1	0	3	12	27	8	0	13	0	0	0	19	0	3	4	3	1910	0	789	0	3	0	0	31	15	22	7	2	6	16	0	1	6	5	2	0	10	13	0	1	2	0	0	0	1	1	2	1	0	13	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	0	0	0	4	9	0	0	0	10	0	0	420	0	0	10	0	0	0	0	0	0	5	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
OTU_901	0	1	0	4	0	3	1	0	0	0	1	7	0	0	200	0	1	0	0	0	2	1	15	4	0	0	0	0	0	3	2	1	0	14	0	0	0	1	1	0	0	3	1	1	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	7	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0
OTU_305	2	32	7	6	1	20	86	2	7	0	35	17	0	16	228	17	14	4	23	0	84	58	1	51	1	46	8	4	0	13	4	1	33	13	0	0	11	7	0	0	0	44	28	23	16	0	0	3	19	0	19	1	2	6	7	0	2	5	3	0	2	0	0	4	0	3	1	1	1	68	0	0	3	0	1	0	0	166	0	0	0	0	0	12	0	1	0	96	0	0	0	0	0	0	1	0	0	0	0	0	0	189	0	0	1	0	12	6	29	0	0	0	0	0	1	0	3	0	0	0	17	0	0	0	0	0	0	2	0	1	0	0	0	0	194	0	0	0	23	0	6	23	0	0
OTU_418	0	0	103	2	0	0	13	0	0	0	0	4	0	0	0	0	0	0	7	0	0	2	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	22	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	8	3	0	0	17	0	1	0	0	0	50	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	238	0	2	0	0	0	0	0	8	1	1	0	1	0	0	2	0	0	0	0	0	0	1	111	0	28	0	0	21	0	0	0	2	2	1	0	0	0	0	1	2	2	0	1	13	7	8	186	1	0	0
OTU_50	15	225	109	239	52	286	67	6	123	436	509	181	81	99	47	64	1632	25	239	0	38	81	166	228	39	276	13	1	173	54	66	1	57	97	68	9	51	68	47	14	27	120	253	337	137	845	113	53	18	85	144	139	159	29	137	64	34	45	81	3	27	0	74	2972	56	51	1	118	82	86	1	0	47	0	17	0	7	19	0	10	0	3	2	9	0	4	3	7	0	4	1	0	17	0	17	0	4	12	86	49	0	22	20	8	24	15	22	3	59	6	2	0	38	2	69	31	0	0	2	0	9	72	16	6	30	19	3	55	3	2	3	4	4	2	7	12	0	2	325	19	41	0	30	5
OTU_66	0	76	0	2	11	157	10	0	2	1	17	113	0	26	107	0	1361	0	0	0	39	46	122	2	1	0	186	4	0	65	1	337	0	0	1	0	0	0	11	57	0	3	7	0	0	717	1	1	150	1	3	1	3	69	50	0	0	0	3	5	0	0	117	5	170	459	0	1	0	2	0	0	15	0	1	0	0	0	0	0	0	0	0	15	0	6	0	0	0	3	0	0	0	0	2	0	0	0	0	7	0	2	0	0	6	0	0	0	2	0	1	0	0	0	4500	0	0	10	0	0	4	0	0	2	249	0	0	17	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_36	98	1	8330	2	22	213	2	248	1042	31	185	0	27	393	0	160	428	550	4	0	0	0	3	22	154	2	11	468	352	0	148	113	152	1	70	52	245	500	200	276	242	1	2153	5	60	52	90	86	159	3	2459	13	2	365	13	27	18	31	31	95	262	12	32	2	139	46	10	0	0	0	0	0	0	465	0	206	1013	0	561	138	358	0	667	0	136	0	377	0	272	182	223	1	20	35	0	489	1	0	123	3	922	18	0	55	135	24	0	0	18	474	0	535	1	81	0	31	2	1	1060	46	101	0	1	35	61	5	5	0	3352	753	0	0	324	0	12	10	0	0	0	0	5	1	1	3
OTU_346	0	72	0	59	4	40	8	0	2	4	79	10	0	2	9	6	8	0	10	0	10	7	59	5	5	31	0	0	0	7	4	0	5	1	0	3	0	10	0	1	0	17	18	5	10	12	24	10	1	2	10	0	3	0	0	0	0	5	3	0	0	0	5	1	5	0	0	5	8	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	7	5	19	0	0	3	0	34	0	3	0	0	2	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	14	0	0	0	0	9	0	0	14	13	27	0	0	0	5	2	0	25	4
OTU_257	0	0	0	67	0	0	0	0	0	0	0	9	0	0	1352	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_74	8	168	0	390	11	66	97	2	22	10	62	232	10	9	57	1	2937	0	160	0	43	63	89	79	9	219	1	0	0	52	22	0	40	80	1	1	18	0	33	6	3	94	96	129	20	15	18	111	1	87	24	10	52	70	39	15	4	13	13	0	0	0	5	20	67	33	0	364	52	90	0	0	12	0	0	1	0	49	0	1	0	0	0	2	3	1	0	9	1	0	1	0	1	0	5	2	37	75	122	157	0	93	0	3	3	196	0	3	2	1	0	3	161	0	3	7	0	0	1	3	16	14	0	6	2	144	29	2	0	2	43	0	0	7	72	58	5	115	0	32	5	7	38	18
